pmcid,pmid,month,year,title,journal,refs,spm,afni,nilearn,fsl,esearch_url,efetch_url,elink_url,pm_pmc_cnvrt_urls
4873218,27195523,5,2016,Activation in the Right Inferior Parietal Lobule Reflects the Representation of Musical Structure beyond Simple Pitch Discrimination,PLoS ONE,"[4873218, 6871123, 6870388, 6577137, 3916670, 3788350, 3621767, 3114071, 2715154, 404127]",6,0,0,0,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?&db=pubmed&retmax=100000&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&usehistory=y&term=%22functional+neuroimaging%22[mesh]+AND+%28fMRI[Title/Abstract]+OR+%22functional+magnetic+resonance+imaging%22[Title/Abstract]+OR+%22functional+MRI%22[Title/Abstract]%28+AND+music[mesh]+AND+pubmed+pmc+open+access[filter],https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pmc&id=4873218&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&WebEnv=NCID_1_19482365_130.14.18.48_9001_1591299928_1977614793_0MetA0_S_MegaStore&query_key=1,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?&dbfrom=pmc&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&linkname=pmc_pmc_cites&id=4873218,"['https://www.ncbi.nlm.nih.gov/pmc/utils/idconv/v1.0/?api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&tool=methnet&email=kendra.oudyk@mail.mcgill.ca&ids=31993668,31658945,31182868,30892654,30452442,30375107,30169831,29491454,29480872,29467495,29385142,29335643,29213104,29089542,29025134,28900231,28720776,28422990,27835631,27284693,27195523,26900566,26725925,26536026,26504353,26203921,25773639,25773627,25613599,25478236,25060169,24937544,24714661,24586366,24581119,24475030,24069414,23585888,23166768,23155479,22989579,22586478,22499797,22110623,22110619,21559468,21392373,20957158,20829245,20567521,19725935,19712445,19240137,18509462,18301756,17375193,17327919']"
4902194,27284693,6,2016,Neural Processing of Emotional Musical and Nonmusical Stimuli in Depression,PLoS ONE,"[4902194, 6870265, 6763812, 4701928, 4549560, 3657763, 3422897, 3314671, 3217963, 3036952, 3035157, 2996708, 2914530, 2796908, 2745893, 2708084, 2680293, 2522333, 2367156, 2084368, 140943, 58814]",0,7,0,0,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?&db=pubmed&retmax=100000&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&usehistory=y&term=%22functional+neuroimaging%22[mesh]+AND+%28fMRI[Title/Abstract]+OR+%22functional+magnetic+resonance+imaging%22[Title/Abstract]+OR+%22functional+MRI%22[Title/Abstract]%28+AND+music[mesh]+AND+pubmed+pmc+open+access[filter],https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pmc&id=4902194&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&WebEnv=NCID_1_19482365_130.14.18.48_9001_1591299928_1977614793_0MetA0_S_MegaStore&query_key=1,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?&dbfrom=pmc&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&linkname=pmc_pmc_cites&id=4902194,"['https://www.ncbi.nlm.nih.gov/pmc/utils/idconv/v1.0/?api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&tool=methnet&email=kendra.oudyk@mail.mcgill.ca&ids=31993668,31658945,31182868,30892654,30452442,30375107,30169831,29491454,29480872,29467495,29385142,29335643,29213104,29089542,29025134,28900231,28720776,28422990,27835631,27284693,27195523,26900566,26725925,26536026,26504353,26203921,25773639,25773627,25613599,25478236,25060169,24937544,24714661,24586366,24581119,24475030,24069414,23585888,23166768,23155479,22989579,22586478,22499797,22110623,22110619,21559468,21392373,20957158,20829245,20567521,19725935,19712445,19240137,18509462,18301756,17375193,17327919']"
5105996,27835631,11,2016,Behavioral Quantification of Audiomotor Transformations in Improvising and Score-Dependent Musicians,PLoS ONE,"[5105996, 6665223, 4104866, 3558940, 1800344, 1413709, 311383]",0,0,0,0,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?&db=pubmed&retmax=100000&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&usehistory=y&term=%22functional+neuroimaging%22[mesh]+AND+%28fMRI[Title/Abstract]+OR+%22functional+magnetic+resonance+imaging%22[Title/Abstract]+OR+%22functional+MRI%22[Title/Abstract]%28+AND+music[mesh]+AND+pubmed+pmc+open+access[filter],https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pmc&id=5105996&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&WebEnv=NCID_1_19482365_130.14.18.48_9001_1591299928_1977614793_0MetA0_S_MegaStore&query_key=1,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?&dbfrom=pmc&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&linkname=pmc_pmc_cites&id=5105996,"['https://www.ncbi.nlm.nih.gov/pmc/utils/idconv/v1.0/?api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&tool=methnet&email=kendra.oudyk@mail.mcgill.ca&ids=31993668,31658945,31182868,30892654,30452442,30375107,30169831,29491454,29480872,29467495,29385142,29335643,29213104,29089542,29025134,28900231,28720776,28422990,27835631,27284693,27195523,26900566,26725925,26536026,26504353,26203921,25773639,25773627,25613599,25478236,25060169,24937544,24714661,24586366,24581119,24475030,24069414,23585888,23166768,23155479,22989579,22586478,22499797,22110623,22110619,21559468,21392373,20957158,20829245,20567521,19725935,19712445,19240137,18509462,18301756,17375193,17327919']"
5396975,28422990,4,2017,Sensory cortical response to uncertainty and low salience during recognition of affective cues in musical intervals,PLoS ONE,"[5396975, 6871371, 6870808, 4030191, 3825514, 3511708, 3499736, 3341414, 3149299, 3057421, 3001758, 2899886, 2885564, 2804402, 2752446, 2724072, 2686230, 2680293, 2441869, 1986649, 1450338, 1326160, 137561, 15939, 15552]",4,0,0,0,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?&db=pubmed&retmax=100000&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&usehistory=y&term=%22functional+neuroimaging%22[mesh]+AND+%28fMRI[Title/Abstract]+OR+%22functional+magnetic+resonance+imaging%22[Title/Abstract]+OR+%22functional+MRI%22[Title/Abstract]%28+AND+music[mesh]+AND+pubmed+pmc+open+access[filter],https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pmc&id=5396975&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&WebEnv=NCID_1_19482365_130.14.18.48_9001_1591299928_1977614793_0MetA0_S_MegaStore&query_key=1,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?&dbfrom=pmc&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&linkname=pmc_pmc_cites&id=5396975,"['https://www.ncbi.nlm.nih.gov/pmc/utils/idconv/v1.0/?api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&tool=methnet&email=kendra.oudyk@mail.mcgill.ca&ids=31993668,31658945,31182868,30892654,30452442,30375107,30169831,29491454,29480872,29467495,29385142,29335643,29213104,29089542,29025134,28900231,28720776,28422990,27835631,27284693,27195523,26900566,26725925,26536026,26504353,26203921,25773639,25773627,25613599,25478236,25060169,24937544,24714661,24586366,24581119,24475030,24069414,23585888,23166768,23155479,22989579,22586478,22499797,22110623,22110619,21559468,21392373,20957158,20829245,20567521,19725935,19712445,19240137,18509462,18301756,17375193,17327919']"
5516034,28720776,7,2017,Dissonance encoding in human inferior colliculus covaries with individual differences in dislike of dissonant music,Scientific Reports,"[5516034, 6871371, 6866733, 6674299, 6597017, 6585687, 5357720, 5341062, 4948312, 4487043, 4415801, 4273625, 4262543, 4040538, 3311681, 3202228, 3059719, 2997182, 2806639, 2804402, 2792730, 2214855, 1854928, 1794324]",2,0,0,3,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?&db=pubmed&retmax=100000&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&usehistory=y&term=%22functional+neuroimaging%22[mesh]+AND+%28fMRI[Title/Abstract]+OR+%22functional+magnetic+resonance+imaging%22[Title/Abstract]+OR+%22functional+MRI%22[Title/Abstract]%28+AND+music[mesh]+AND+pubmed+pmc+open+access[filter],https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pmc&id=5516034&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&WebEnv=NCID_1_19482365_130.14.18.48_9001_1591299928_1977614793_0MetA0_S_MegaStore&query_key=1,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?&dbfrom=pmc&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&linkname=pmc_pmc_cites&id=5516034,"['https://www.ncbi.nlm.nih.gov/pmc/utils/idconv/v1.0/?api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&tool=methnet&email=kendra.oudyk@mail.mcgill.ca&ids=31993668,31658945,31182868,30892654,30452442,30375107,30169831,29491454,29480872,29467495,29385142,29335643,29213104,29089542,29025134,28900231,28720776,28422990,27835631,27284693,27195523,26900566,26725925,26536026,26504353,26203921,25773639,25773627,25613599,25478236,25060169,24937544,24714661,24586366,24581119,24475030,24069414,23585888,23166768,23155479,22989579,22586478,22499797,22110623,22110619,21559468,21392373,20957158,20829245,20567521,19725935,19712445,19240137,18509462,18301756,17375193,17327919']"
5595783,28900231,9,2017,Functional neural changes associated with acquired amusia across different stages of recovery after stroke,Scientific Reports,"[5595783, 6782989, 6673307, 6632242, 6601900, 6601753, 5524924, 4961744, 4873218, 4737257, 4609410, 4480921, 4464142, 4316716, 4147715, 3927073, 3690607, 3675320, 3572927, 3460812, 3227856, 3153845, 2996293, 2846110, 2791531, 2749857, 2747525, 2722273, 2702750, 2651152, 2649823, 34352]",6,0,0,0,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?&db=pubmed&retmax=100000&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&usehistory=y&term=%22functional+neuroimaging%22[mesh]+AND+%28fMRI[Title/Abstract]+OR+%22functional+magnetic+resonance+imaging%22[Title/Abstract]+OR+%22functional+MRI%22[Title/Abstract]%28+AND+music[mesh]+AND+pubmed+pmc+open+access[filter],https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pmc&id=5595783&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&WebEnv=NCID_1_19482365_130.14.18.48_9001_1591299928_1977614793_0MetA0_S_MegaStore&query_key=1,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?&dbfrom=pmc&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&linkname=pmc_pmc_cites&id=5595783,"['https://www.ncbi.nlm.nih.gov/pmc/utils/idconv/v1.0/?api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&tool=methnet&email=kendra.oudyk@mail.mcgill.ca&ids=31993668,31658945,31182868,30892654,30452442,30375107,30169831,29491454,29480872,29467495,29385142,29335643,29213104,29089542,29025134,28900231,28720776,28422990,27835631,27284693,27195523,26900566,26725925,26536026,26504353,26203921,25773639,25773627,25613599,25478236,25060169,24937544,24714661,24586366,24581119,24475030,24069414,23585888,23166768,23155479,22989579,22586478,22499797,22110623,22110619,21559468,21392373,20957158,20829245,20567521,19725935,19712445,19240137,18509462,18301756,17375193,17327919']"
5795345,29025134,1,2018,Cannabis Dampens the Effects of Music in Brain Regions Sensitive to Reward and Emotion,International Journal of Neuropsychopharmacology,"[5795345, 6871371, 5290352, 5135354, 5021728, 4987131, 4972653, 4933835, 4816196, 4652927, 4611354, 4458153, 4425246, 4398332, 3690607, 3657189, 3590996, 3491764, 3375893, 3316151, 3266503, 3160361, 3096803, 3055598, 2603575, 1573017, 58814]",5,0,0,0,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?&db=pubmed&retmax=100000&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&usehistory=y&term=%22functional+neuroimaging%22[mesh]+AND+%28fMRI[Title/Abstract]+OR+%22functional+magnetic+resonance+imaging%22[Title/Abstract]+OR+%22functional+MRI%22[Title/Abstract]%28+AND+music[mesh]+AND+pubmed+pmc+open+access[filter],https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pmc&id=5795345&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&WebEnv=NCID_1_19482365_130.14.18.48_9001_1591299928_1977614793_0MetA0_S_MegaStore&query_key=1,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?&dbfrom=pmc&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&linkname=pmc_pmc_cites&id=5795345,"['https://www.ncbi.nlm.nih.gov/pmc/utils/idconv/v1.0/?api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&tool=methnet&email=kendra.oudyk@mail.mcgill.ca&ids=31993668,31658945,31182868,30892654,30452442,30375107,30169831,29491454,29480872,29467495,29385142,29335643,29213104,29089542,29025134,28900231,28720776,28422990,27835631,27284693,27195523,26900566,26725925,26536026,26504353,26203921,25773639,25773627,25613599,25478236,25060169,24937544,24714661,24586366,24581119,24475030,24069414,23585888,23166768,23155479,22989579,22586478,22499797,22110623,22110619,21559468,21392373,20957158,20829245,20567521,19725935,19712445,19240137,18509462,18301756,17375193,17327919']"
5663956,29089542,10,2017,Effects of Sad and Happy Music on Mind-Wandering and the Default Mode Network,Scientific Reports,"[5663956, 6870808, 6869778, 6869624, 5385828, 4733342, 4252543, 4203803, 4039623, 4019564, 3843223, 3832014, 3806791, 3755259, 3491764, 3303771, 3227856, 3137744, 2904225, 2860504, 2848443, 2798023, 2758676, 2705682, 2689035, 2631078, 1821121, 1472462, 384799, 14647]",0,0,0,0,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?&db=pubmed&retmax=100000&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&usehistory=y&term=%22functional+neuroimaging%22[mesh]+AND+%28fMRI[Title/Abstract]+OR+%22functional+magnetic+resonance+imaging%22[Title/Abstract]+OR+%22functional+MRI%22[Title/Abstract]%28+AND+music[mesh]+AND+pubmed+pmc+open+access[filter],https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pmc&id=5663956&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&WebEnv=NCID_1_19482365_130.14.18.48_9001_1591299928_1977614793_0MetA0_S_MegaStore&query_key=1,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?&dbfrom=pmc&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&linkname=pmc_pmc_cites&id=5663956,"['https://www.ncbi.nlm.nih.gov/pmc/utils/idconv/v1.0/?api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&tool=methnet&email=kendra.oudyk@mail.mcgill.ca&ids=31993668,31658945,31182868,30892654,30452442,30375107,30169831,29491454,29480872,29467495,29385142,29335643,29213104,29089542,29025134,28900231,28720776,28422990,27835631,27284693,27195523,26900566,26725925,26536026,26504353,26203921,25773639,25773627,25613599,25478236,25060169,24937544,24714661,24586366,24581119,24475030,24069414,23585888,23166768,23155479,22989579,22586478,22499797,22110623,22110619,21559468,21392373,20957158,20829245,20567521,19725935,19712445,19240137,18509462,18301756,17375193,17327919']"
5719057,29213104,12,2017,Musical Imagery Involves Wernicke’s Area in Bilateral and Anti-Correlated Network Interactions in Musicians,Scientific Reports,"[5719057, 6596858, 6215471, 5441995, 5303634, 5001718, 4990127, 4960303, 4816805, 4785990, 4691684, 4595480, 4373867, 4310722, 3720813, 3338120, 3318970, 2818432, 2722273, 2583155, 1480402, 1157105, 14647]",0,3,0,0,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?&db=pubmed&retmax=100000&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&usehistory=y&term=%22functional+neuroimaging%22[mesh]+AND+%28fMRI[Title/Abstract]+OR+%22functional+magnetic+resonance+imaging%22[Title/Abstract]+OR+%22functional+MRI%22[Title/Abstract]%28+AND+music[mesh]+AND+pubmed+pmc+open+access[filter],https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pmc&id=5719057&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&WebEnv=NCID_1_19482365_130.14.18.48_9001_1591299928_1977614793_0MetA0_S_MegaStore&query_key=1,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?&dbfrom=pmc&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&linkname=pmc_pmc_cites&id=5719057,"['https://www.ncbi.nlm.nih.gov/pmc/utils/idconv/v1.0/?api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&tool=methnet&email=kendra.oudyk@mail.mcgill.ca&ids=31993668,31658945,31182868,30892654,30452442,30375107,30169831,29491454,29480872,29467495,29385142,29335643,29213104,29089542,29025134,28900231,28720776,28422990,27835631,27284693,27195523,26900566,26725925,26536026,26504353,26203921,25773639,25773627,25613599,25478236,25060169,24937544,24714661,24586366,24581119,24475030,24069414,23585888,23166768,23155479,22989579,22586478,22499797,22110623,22110619,21559468,21392373,20957158,20829245,20567521,19725935,19712445,19240137,18509462,18301756,17375193,17327919']"
5768727,29335643,1,2018,Decoding Musical Training from Dynamic Processing of Musical Features in the Brain,Scientific Reports,"[5768727, 6873375, 6871847, 6871371, 6867483, 6866725, 5422442, 5031516, 4918920, 4624980, 4589413, 4507057, 4430083, 4275574, 4100438, 3751996, 3748532, 3748321, 3491764, 3420067, 3346725, 3159769, 3146590, 3037423, 2996392, 2899886, 2886055, 2702750, 2680293, 2386151, 2100211]",3,0,0,0,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?&db=pubmed&retmax=100000&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&usehistory=y&term=%22functional+neuroimaging%22[mesh]+AND+%28fMRI[Title/Abstract]+OR+%22functional+magnetic+resonance+imaging%22[Title/Abstract]+OR+%22functional+MRI%22[Title/Abstract]%28+AND+music[mesh]+AND+pubmed+pmc+open+access[filter],https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pmc&id=5768727&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&WebEnv=NCID_1_19482365_130.14.18.48_9001_1591299928_1977614793_0MetA0_S_MegaStore&query_key=1,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?&dbfrom=pmc&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&linkname=pmc_pmc_cites&id=5768727,"['https://www.ncbi.nlm.nih.gov/pmc/utils/idconv/v1.0/?api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&tool=methnet&email=kendra.oudyk@mail.mcgill.ca&ids=31993668,31658945,31182868,30892654,30452442,30375107,30169831,29491454,29480872,29467495,29385142,29335643,29213104,29089542,29025134,28900231,28720776,28422990,27835631,27284693,27195523,26900566,26725925,26536026,26504353,26203921,25773639,25773627,25613599,25478236,25060169,24937544,24714661,24586366,24581119,24475030,24069414,23585888,23166768,23155479,22989579,22586478,22499797,22110623,22110619,21559468,21392373,20957158,20829245,20567521,19725935,19712445,19240137,18509462,18301756,17375193,17327919']"
5791961,29385142,1,2018,The auditory cortex hosts network nodes influential for emotion processing: An fMRI study on music-evoked fear and joy,PLoS ONE,"[5791961, 6871455, 6871380, 6871371, 6870124, 6870024, 6869778, 6758216, 6671318, 4350486, 4187266, 4001064, 3842312, 3165965, 3002933, 2860504, 2798023, 1748207, 1479693, 34351]",3,0,0,0,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?&db=pubmed&retmax=100000&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&usehistory=y&term=%22functional+neuroimaging%22[mesh]+AND+%28fMRI[Title/Abstract]+OR+%22functional+magnetic+resonance+imaging%22[Title/Abstract]+OR+%22functional+MRI%22[Title/Abstract]%28+AND+music[mesh]+AND+pubmed+pmc+open+access[filter],https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pmc&id=5791961&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&WebEnv=NCID_1_19482365_130.14.18.48_9001_1591299928_1977614793_0MetA0_S_MegaStore&query_key=1,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?&dbfrom=pmc&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&linkname=pmc_pmc_cites&id=5791961,"['https://www.ncbi.nlm.nih.gov/pmc/utils/idconv/v1.0/?api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&tool=methnet&email=kendra.oudyk@mail.mcgill.ca&ids=31993668,31658945,31182868,30892654,30452442,30375107,30169831,29491454,29480872,29467495,29385142,29335643,29213104,29089542,29025134,28900231,28720776,28422990,27835631,27284693,27195523,26900566,26725925,26536026,26504353,26203921,25773639,25773627,25613599,25478236,25060169,24937544,24714661,24586366,24581119,24475030,24069414,23585888,23166768,23155479,22989579,22586478,22499797,22110623,22110619,21559468,21392373,20957158,20829245,20567521,19725935,19712445,19240137,18509462,18301756,17375193,17327919']"
5821852,29467495,2,2018,Representations of naturalistic stimulus complexity in early and associative visual and auditory cortices,Scientific Reports,"[5821852, 6773111, 6623596, 6605414, 6573547, 5458127, 5385828, 5095118, 4990127, 4852309, 4796011, 4379740, 4125038, 4114190, 3923150, 3817471, 3745471, 3556488, 3556484, 3201764, 3167149, 3153845, 3037423, 2871375, 2835514]",3,0,0,0,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?&db=pubmed&retmax=100000&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&usehistory=y&term=%22functional+neuroimaging%22[mesh]+AND+%28fMRI[Title/Abstract]+OR+%22functional+magnetic+resonance+imaging%22[Title/Abstract]+OR+%22functional+MRI%22[Title/Abstract]%28+AND+music[mesh]+AND+pubmed+pmc+open+access[filter],https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pmc&id=5821852&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&WebEnv=NCID_1_19482365_130.14.18.48_9001_1591299928_1977614793_0MetA0_S_MegaStore&query_key=1,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?&dbfrom=pmc&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&linkname=pmc_pmc_cites&id=5821852,"['https://www.ncbi.nlm.nih.gov/pmc/utils/idconv/v1.0/?api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&tool=methnet&email=kendra.oudyk@mail.mcgill.ca&ids=31993668,31658945,31182868,30892654,30452442,30375107,30169831,29491454,29480872,29467495,29385142,29335643,29213104,29089542,29025134,28900231,28720776,28422990,27835631,27284693,27195523,26900566,26725925,26536026,26504353,26203921,25773639,25773627,25613599,25478236,25060169,24937544,24714661,24586366,24581119,24475030,24069414,23585888,23166768,23155479,22989579,22586478,22499797,22110623,22110619,21559468,21392373,20957158,20829245,20567521,19725935,19712445,19240137,18509462,18301756,17375193,17327919']"
5943892,29480872,1,2018,Generate the scale-free brain music from BOLD signals,Medicine,"[5943892, 6870997, 5754781, 5732236, 5431961, 5353705, 4144874, 3763198, 3690607, 3498178, 2796462, 2691588, 2443193]",1,0,0,4,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?&db=pubmed&retmax=100000&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&usehistory=y&term=%22functional+neuroimaging%22[mesh]+AND+%28fMRI[Title/Abstract]+OR+%22functional+magnetic+resonance+imaging%22[Title/Abstract]+OR+%22functional+MRI%22[Title/Abstract]%28+AND+music[mesh]+AND+pubmed+pmc+open+access[filter],https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pmc&id=5943892&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&WebEnv=NCID_1_19482365_130.14.18.48_9001_1591299928_1977614793_0MetA0_S_MegaStore&query_key=1,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?&dbfrom=pmc&api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&email=kendra.oudyk@mail.mcgill.ca&tool=methnet&linkname=pmc_pmc_cites&id=5943892,"['https://www.ncbi.nlm.nih.gov/pmc/utils/idconv/v1.0/?api_key=c2ebc1367e0e6b4ce473b54a14e381487f08&tool=methnet&email=kendra.oudyk@mail.mcgill.ca&ids=31993668,31658945,31182868,30892654,30452442,30375107,30169831,29491454,29480872,29467495,29385142,29335643,29213104,29089542,29025134,28900231,28720776,28422990,27835631,27284693,27195523,26900566,26725925,26536026,26504353,26203921,25773639,25773627,25613599,25478236,25060169,24937544,24714661,24586366,24581119,24475030,24069414,23585888,23166768,23155479,22989579,22586478,22499797,22110623,22110619,21559468,21392373,20957158,20829245,20567521,19725935,19712445,19240137,18509462,18301756,17375193,17327919']"
